# gpu   pwr gtemp mtemp    sm   mem   enc   dec  mclk  pclk
# Idx     W     C     C     %     %     %     %   MHz   MHz
    2    76    59    57    27     0     0     0  1215  1410
    2    76    59    58    73     1     0     0  1215  1410
    2    76    59    57    24     0     0     0  1215  1410
    2    76    60    58    56     1     0     0  1215  1410
    2    77    60    58    31     0     0     0  1215  1410
    2    77    60    58    76     1     0     0  1215  1410
    2    77    60    58    46     1     0     0  1215  1410
    2    75    60    58    79     1     0     0  1215  1410
    2    75    60    58    77     1     0     0  1215  1410
    2    75    60    58    37     0     0     0  1215  1410
    2    75    60    58    75     1     0     0  1215  1410
    2    75    62    65    11     0     0     0  1215  1350
    2    75    60    58    38     0     0     0  1215  1410
    2    77    60    59     2     1     0     0  1215  1395
    2   133    63    61    11     0     0     0  1215  1305
    2    74    60    59    23    16     0     0  1215  1410
    2   106    61    59     0     0     0     0  1215  1410
    2    75    60    59     0     0     0     0  1215  1410
    2    76    60    59     7     0     0     0  1215  1410
    2    75    60    58     0     0     0     0  1215  1410
    2    77    60    58    48     1     0     0  1215  1410
    2    77    60    58    17     0     0     0  1215  1410
    2    78    60    59    75     1     0     0  1215  1410
    2    77    60    59    51     1     0     0  1215  1410
    2    78    60    58    78     1     0     0  1215  1410
    2    77    60    59    58     1     0     0  1215  1410
    2    78    60    59    81     1     0     0  1215  1410
    2    78    60    59    78     1     0     0  1215  1410
    2    75    60    59    22     0     0     0  1215  1410
    2    76    60    59    62     1     0     0  1215  1410
    2    77    61    63    14     0     0     0  1215  1335
# gpu   pwr gtemp mtemp    sm   mem   enc   dec  mclk  pclk
# Idx     W     C     C     %     %     %     %   MHz   MHz
    2   216    63    66     2     0     0     0  1215  1380
    2    74    61    59    23    16     0     0  1215  1410
    2    76    61    60    22    16     0     0  1215  1410
    2    76    61    59    14    11     0     0  1215  1410
    2    77    61    59    23    16     0     0  1215  1410
    2    76    61    59     0     0     0     0  1215  1410
    2    78    61    59     9     0     0     0  1215  1410
    2    78    61    59    62     1     0     0  1215  1410
    2    76    61    59    60     1     0     0  1215  1410
    2    76    61    59    68     1     0     0  1215  1410
    2    76    61    59     0     0     0     0  1215  1410
    2    76    61    59    11     0     0     0  1215  1410
    2   197    63    63    10     7     0     0  1215  1410
    2    77    63    66     1     0     0     0  1215  1380
    2    74    61    60    23    16     0     0  1215  1410
    2    75    61    60    23    16     0     0  1215  1410
    2    76    61    59     0     0     0     0  1215  1410
    2    78    61    59    19    14     0     0  1215  1410
    2    78    61    59     0     0     0     0  1215  1410
    2    78    61    59    44     1     0     0  1215  1410
    2    78    61    59    40     1     0     0  1215  1410
    2    76    61    59    78     1     0     0  1215  1410
    2    76    61    59    78     1     0     0  1215  1410
    2    76    61    59    30     0     0     0  1215  1410
    2    76    61    59    61     1     0     0  1215  1410
    2   286    62    60     0     0     0     0  1215  1395
    2   269    63    61     4     0     0     0  1215  1395
    2    76    61    60    23    16     0     0  1215  1410
    2   115    61    60     0     0     0     0  1215  1395
    2    76    61    59     0     0     0     0  1215  1410
    2    76    61    60     1     0     0     0  1215  1410
    2    78    61    59    25     0     0     0  1215  1410
    2    79    61    59    76     1     0     0  1215  1410
    2    77    61    59    69     1     0     0  1215  1410
    2    76    61    59    72     1     0     0  1215  1410
    2    78    61    59    79     1     0     0  1215  1410
    2    76    61    59    13     0     0     0  1215  1410
    2    76    61    59    41     1     0     0  1215  1410
    2    76    61    59     0     0     0     0  1215  1410
    2    76    63    66     0     0     0     0  1215  1290
    2    83    62    60    23    16     0     0  1215  1410
    2   115    63    62     0     0     0     0  1215  1395
    2    75    61    60    23    16     0     0  1215  1410
    2    75    61    60    23    16     0     0  1215  1410
# gpu   pwr gtemp mtemp    sm   mem   enc   dec  mclk  pclk
# Idx     W     C     C     %     %     %     %   MHz   MHz
    2    76    61    60    22    16     0     0  1215  1410
    2    74    61    60    23    16     0     0  1215  1410
    2    76    61    59     0     0     0     0  1215  1410
    2   265    64    62     8     0     0     0  1215  1395
    2    75    61    60    23    16     0     0  1215  1410
    2    75    61    60    15     9     0     0  1215  1410
    2    77    61    60    16    11     0     0  1215  1410
    2    78    61    60    64     1     0     0  1215  1410
    2    76    61    59    61     1     0     0  1215  1410
    2    76    61    59    17     0     0     0  1215  1410
    2   263    63    63     4     2     0     0  1215  1410
    2    75    61    60    23    16     0     0  1215  1410
    2    76    61    60    11     8     0     0  1215  1410
    2    77    61    60     1     0     0     0  1215  1410
    2    77    61    60     0     0     0     0  1215  1410
    2    78    61    60    77     1     0     0  1215  1410
    2    78    61    59    64     1     0     0  1215  1410
    2    76    61    59    80     1     0     0  1215  1410
    2    76    61    59    62     1     0     0  1215  1410
    2    76    61    59    49     1     0     0  1215  1410
    2   205    64    64     0     0     0     0  1215  1365
    2    75    61    60    23    16     0     0  1215  1410
    2    76    61    60    23    16     0     0  1215  1410
    2    76    61    60     0     0     0     0  1215  1410
    2    78    61    59    11     0     0     0  1215  1410
    2    78    61    59    12     0     0     0  1215  1410
    2    76    61    59    31     0     0     0  1215  1410
    2    76    61    59    18     0     0     0  1215  1410
    2   331    64    64    19    13     0     0  1215  1380
    2    89    62    61    23    16     0     0  1215  1395
    2    75    61    60    23    16     0     0  1215  1410
    2    76    61    59     0     0     0     0  1215  1410
    2    78    61    60    11     0     0     0  1215  1410
    2    78    61    59    32     0     0     0  1215  1410
    2    78    61    60    69     1     0     0  1215  1410
    2    79    61    59    78     1     0     0  1215  1410
    2    76    61    59    50     1     0     0  1215  1410
    2    79    61    59    77     1     0     0  1215  1410
    2    76    61    59    19     0     0     0  1215  1410
    2    76    61    59    29     0     0     0  1215  1410
    2   212    63    63     0     0     0     0  1215  1395
    2    76    62    59     9     0     0     0  1215  1410
    2    79    62    61     0     0     0     0  1215  1410
    2    76    61    60    23    17     0     0  1215  1410
# gpu   pwr gtemp mtemp    sm   mem   enc   dec  mclk  pclk
# Idx     W     C     C     %     %     %     %   MHz   MHz
    2    77    61    60    23    16     0     0  1215  1410
    2    76    61    60     0     0     0     0  1215  1410
    2    79    61    60     0     0     0     0  1215  1410
    2    78    61    59    37     0     0     0  1215  1410
    2    76    61    60    11     0     0     0  1215  1410
    2    76    61    59     0     0     0     0  1215  1410
    2    74    62    60    23    16     0     0  1215  1395
    2    75    62    60    23    16     0     0  1215  1395
    2    76    61    60     0     0     0     0  1215  1410
    2    76    61    60     0     0     0     0  1215  1410
    2    78    61    60    17     0     0     0  1215  1410
    2    78    61    60    76     1     0     0  1215  1410
    2    78    61    60    62     1     0     0  1215  1410
    2    77    61    60     1     0     0     0  1215  1410
    2    78    61    60    68     1     0     0  1215  1410
    2    76    61    59    73     1     0     0  1215  1410
    2    76    61    59    61     1     0     0  1215  1410
    2    76    61    59    82     1     0     0  1215  1410
    2    76    61    59    25     0     0     0  1215  1410
    2   249    64    67     4     0     0     0  1215  1365
    2    77    62    60     0     0     0     0  1215  1410
    2    76    61    59    35     0     0     0  1215  1410
    2    76    63    64     1     0     0     0  1215  1410
    2    84    62    60     0     0     0     0  1215  1395
    2    76    61    60     0     0     0     0  1215  1410
    2    76    61    60     0     0     0     0  1215  1410
    2    78    61    60    25     0     0     0  1215  1410
    2    78    61    60    59     1     0     0  1215  1410
    2    79    61    60    76     1     0     0  1215  1410
    2    76    61    59    44     1     0     0  1215  1410
    2    76    61    59    50     1     0     0  1215  1410
    2    76    63    63     0     0     0     0  1215  1335
    2   308    62    61    15     9     0     0  1215  1395
    2    76    61    60    23    16     0     0  1215  1410
    2    74    61    60    23    16     0     0  1215  1410
    2    76    61    60    22    16     0     0  1215  1410
    2    78    61    60    23    16     0     0  1215  1410
    2    78    61    60     0     0     0     0  1215  1410
    2    78    61    60    59     1     0     0  1215  1410
    2    78    61    59    16     0     0     0  1215  1410
    2    78    61    59    56     1     0     0  1215  1410
    2    76    61    60    81     1     0     0  1215  1410
    2    76    62    64    37     0     0     0  1215  1320
    2    78    62    60     0     0     0     0  1215  1410
# gpu   pwr gtemp mtemp    sm   mem   enc   dec  mclk  pclk
# Idx     W     C     C     %     %     %     %   MHz   MHz
    2    75    61    60    23    16     0     0  1215  1410
    2    78    61    60    35     0     0     0  1215  1410
    2    78    61    59    78     1     0     0  1215  1410
    2    76    61    60    20     0     0     0  1215  1410
    2    76    61    60    45     1     0     0  1215  1410
    2   205    63    67     6     4     0     0  1215  1350
    2    77    62    60    23    16     0     0  1215  1410
    2    76    61    60     0     0     0     0  1215  1410
    2    78    61    59    30     0     0     0  1215  1410
    2    78    61    60    73     1     0     0  1215  1410
    2    79    61    59    77     1     0     0  1215  1410
    2    76    61    59    26     0     0     0  1215  1410
    2    76    61    64     3     0     0     0  1215  1335
    2    76    62    60    23    16     0     0  1215  1410
    2    76    61    60    23    16     0     0  1215  1410
    2    79    61    60    17     0     0     0  1215  1410
    2    79    61    60    63     1     0     0  1215  1410
    2    76    61    60    74     1     0     0  1215  1410
    2    76    61    60    72     1     0     0  1215  1410
    2    76    61    60    23     0     0     0  1215  1410
    2    76    62    61     0     0     0     0  1215  1395
    2    75    61    60    13     8     0     0  1215  1395
    2    77    61    59    12     9     0     0  1215  1410
    2    79    61    60     0     0     0     0  1215  1410
    2    79    61    59    79     1     0     0  1215  1410
    2    76    61    59    19     0     0     0  1215  1410
    2    75    64    63    23    16     0     0  1215  1395
    2    75    61    60    20    15     0     0  1215  1410
    2    77    61    59    13     0     0     0  1215  1410
    2    78    61    59    62     1     0     0  1215  1410
    2    78    61    59    78     1     0     0  1215  1410
    2    75    61    59    21     0     0     0  1215  1410
    2   296    62    61    11     7     0     0  1215  1350
    2    74    61    60    23    16     0     0  1215  1410
    2    76    61    59    23    16     0     0  1215  1410
    2    76    61    59     3     2     0     0  1215  1410
    2    78    61    59    32     0     0     0  1215  1410
    2    76    61    59    78     1     0     0  1215  1410
    2    76    61    59     7     0     0     0  1215  1410
    2    76    61    59     8     0     0     0  1215  1410
    2    76    61    59     9     0     0     0  1215  1410
    2    78    61    59     0     0     0     0  1215  1410
    2    78    61    59    33     0     0     0  1215  1410
    2    78    61    59    44     1     0     0  1215  1410
# gpu   pwr gtemp mtemp    sm   mem   enc   dec  mclk  pclk
# Idx     W     C     C     %     %     %     %   MHz   MHz
    2    78    61    59    47     1     0     0  1215  1410
    2    76    61    59     4     0     0     0  1215  1410
    2    75    63    66    17    12     0     0  1215  1200
    2    74    61    60    23    16     0     0  1215  1395
    2    76    61    59     0     0     0     0  1215  1410
    2    78    61    60    42     1     0     0  1215  1410
    2    78    61    59    40     1     0     0  1215  1410
    2    78    61    59    76     1     0     0  1215  1410
    2    76    61    59    67     1     0     0  1215  1410
    2    75    61    62     2     0     0     0  1215  1410
    2   178    63    62     0     0     0     0  1215  1350
    2    76    61    59    23    16     0     0  1215  1410
    2    77    61    59    23    16     0     0  1215  1410
    2    76    61    59     0     0     0     0  1215  1410
    2    78    61    59     7     0     0     0  1215  1410
    2    78    61    59    30     0     0     0  1215  1410
    2    76    61    59    74     1     0     0  1215  1410
    2    76    61    59    46     1     0     0  1215  1410
    2    76    62    63    27     0     0     0  1215  1410
    2   123    62    60     0     0     0     0  1215  1395
    2    75    61    59    15    11     0     0  1215  1410
    2    76    61    59     0     0     0     0  1215  1410
    2    78    61    59    52     1     0     0  1215  1410
    2    78    61    59    72     1     0     0  1215  1410
    2    76    61    59    64     1     0     0  1215  1410
    2    76    61    63     0     0     0     0  1215  1350
    2   218    63    61    12     8     0     0  1215  1350
    2    76    61    60    23    17     0     0  1215  1410
    2    76    61    59     0     0     0     0  1215  1410
    2    77    61    59     0     0     0     0  1215  1410
    2    78    61    59    29     0     0     0  1215  1410
    2    78    61    59    75     1     0     0  1215  1410
    2    76    60    59    78     1     0     0  1215  1410
    2   221    63    63    15     0     0     0  1215  1380
    2   204    62    65    13     0     0     0  1215  1380
    2    75    61    59    23    16     0     0  1215  1410
    2    74    61    59    23    16     0     0  1215  1410
    2    79    60    59   100     3     0     0  1215  1410
    2    78    60    59     2     0     0     0  1215  1410
    2    76    60    59    74     1     0     0  1215  1410
    2    76    60    59    74     1     0     0  1215  1410
    2   255    62    62    22     0     0     0  1215  1335
    2    77    61    60    23    16     0     0  1215  1410
    2    76    61    59     0     0     0     0  1215  1410
# gpu   pwr gtemp mtemp    sm   mem   enc   dec  mclk  pclk
# Idx     W     C     C     %     %     %     %   MHz   MHz
    2    76    61    59     7     0     0     0  1215  1410
    2    78    61    59    73     1     0     0  1215  1410
    2    78    61    59    78     1     0     0  1215  1410
    2    76    61    59    84     1     0     0  1215  1410
    2    75    61    59    33     0     0     0  1215  1410
    2   206    63    61    12     8     0     0  1215  1395
    2    76    61    60    23    16     0     0  1215  1410
    2    76    61    59     0     0     0     0  1215  1410
    2    76    61    59    11     9     0     0  1215  1410
    2    76    61    59     0     0     0     0  1215  1410
    2    76    61    59     0     0     0     0  1215  1410
    2    74    61    59    23    16     0     0  1215  1410
    2    77    61    59    12     9     0     0  1215  1410
    2    78    61    59     7     0     0     0  1215  1410
    2    78    61    59    52     1     0     0  1215  1410
    2    76    61    59    80     1     0     0  1215  1410
    2    75    61    59    28     0     0     0  1215  1410
    2   191    63    62    17     0     0     0  1215  1395
    2    76    61    59    23    16     0     0  1215  1410
    2    76    61    59    18     0     0     0  1215  1410
    2    78    61    59    52     1     0     0  1215  1410
    2    78    61    59    82     1     0     0  1215  1410
    2    78    61    59    49     1     0     0  1215  1410
    2    76    61    59     0     0     0     0  1215  1410
    2   295    64    63     9     6     0     0  1215  1395
    2    74    61    60    23    16     0     0  1215  1395
    2    76    61    59     0     0     0     0  1215  1410
    2    78    61    59    59     1     0     0  1215  1410
    2    78    61    59    40     1     0     0  1215  1410
    2    78    61    59    77     1     0     0  1215  1410
    2    76    61    59    42     1     0     0  1215  1410
    2   248    62    60     3     1     0     0  1215  1380
    2    87    61    60    23    16     0     0  1215  1410
    2    75    61    59     2     1     0     0  1215  1410
    2    78    61    59     0     0     0     0  1215  1410
    2    78    61    59     9     0     0     0  1215  1410
    2    76    61    59    77     1     0     0  1215  1410
    2    76    61    59    76     1     0     0  1215  1410
    2    76    63    63    38     0     0     0  1215  1335
    2    76    61    59    50     1     0     0  1215  1410
    2    77    61    60    23    16     0     0  1215  1395
    2    76    61    59     0     0     0     0  1215  1410
    2    76    61    59     0     0     0     0  1215  1410
    2    77    61    59    27     0     0     0  1215  1410
# gpu   pwr gtemp mtemp    sm   mem   enc   dec  mclk  pclk
# Idx     W     C     C     %     %     %     %   MHz   MHz
    2    78    61    59    56     1     0     0  1215  1410
    2    76    61    59    80     1     0     0  1215  1410
    2    76    61    59    74     1     0     0  1215  1410
    2    76    61    59    20     0     0     0  1215  1410
    2   206    64    62     0     0     0     0  1215  1395
    2    76    61    60    23    16     0     0  1215  1410
    2    76    61    59     3     0     0     0  1215  1410
    2    76    61    59     2     0     0     0  1215  1410
    2    76    61    59     2     0     0     0  1215  1410
    2    76    60    59     2     0     0     0  1215  1410
    2    76    60    59    11     0     0     0  1215  1410
    2    76    61    59    62     1     0     0  1215  1410
    2    76    61    59    52     1     0     0  1215  1410
    2    76    61    59    72     1     0     0  1215  1410
    2    82    62    60     0     0     0     0  1215  1395
    2    77    61    60     2     1     0     0  1215  1410
    2    76    61    59    20     0     0     0  1215  1410
    2    77    61    59    31     0     0     0  1215  1410
    2    78    61    59    73     1     0     0  1215  1410
    2    79    61    59    58     1     0     0  1215  1410
    2    76    61    59    33     0     0     0  1215  1410
    2   207    63    63     0     0     0     0  1215  1365
    2    76    61    64     0     0     0     0  1215  1335
    2   248    64    63     0     0     0     0  1215  1380
    2    76    61    60    23    16     0     0  1215  1410
    2    76    61    60     0     0     0     0  1215  1410
    2    78    61    59     0     0     0     0  1215  1410
    2    78    61    60     0     0     0     0  1215  1410
    2    77    61    60     2     0     0     0  1215  1410
    2    78    61    60    31     0     0     0  1215  1410
    2    78    61    59    51     1     0     0  1215  1410
    2    76    61    59    70     1     0     0  1215  1410
    2   167    63    66    16     0     0     0  1215  1290
    2    78    61    59    13     0     0     0  1215  1410
    2    78    61    59    46     1     0     0  1215  1410
    2    76    61    59    65     1     0     0  1215  1410
    2   165    62    61    23    16     0     0  1215  1395
    2    76    61    60     0     0     0     0  1215  1410
    2    78    61    59    39     1     0     0  1215  1410
    2    78    61    59    76     1     0     0  1215  1410
    2    76    61    59    40     1     0     0  1215  1410
    2    76    61    59    26     0     0     0  1215  1410
    2    74    62    60    23    16     0     0  1215  1395
    2    76    62    60    23    16     0     0  1215  1395
# gpu   pwr gtemp mtemp    sm   mem   enc   dec  mclk  pclk
# Idx     W     C     C     %     %     %     %   MHz   MHz
    2    76    61    60    23    16     0     0  1215  1410
    2    76    61    59     0     0     0     0  1215  1410
    2    78    61    59    56     1     0     0  1215  1410
    2    78    61    59    19     0     0     0  1215  1410
    2    78    61    59    76     1     0     0  1215  1410
    2    77    61    59    44     1     0     0  1215  1410
    2    75    61    59    73     1     0     0  1215  1410
    2    75    61    59    57     1     0     0  1215  1410
    2   122    62    61     0     0     0     0  1215  1410
    2    76    61    60    12     8     0     0  1215  1410
    2    76    61    59    23    16     0     0  1215  1410
    2    76    61    59    19     0     0     0  1215  1410
    2    76    61    59     2     0     0     0  1215  1410
    2    86    61    60    23    16     0     0  1215  1395
    2    77    61    59    20     0     0     0  1215  1410
    2    78    61    59    80     1     0     0  1215  1410
    2    76    61    59    19     0     0     0  1215  1410
    2    76    61    59    35     0     0     0  1215  1410
    2   247    63    63     0     0     0     0  1215  1215
    2    75    61    60    23    16     0     0  1215  1410
    2    74    61    60    23    16     0     0  1215  1395
    2    76    61    59     0     0     0     0  1215  1410
    2    78    61    59    16     0     0     0  1215  1410
    2    78    61    59     0     0     0     0  1215  1410
    2    78    61    59    36     0     0     0  1215  1410
    2    78    61    59     7     0     0     0  1215  1410
    2    76    61    59    77     1     0     0  1215  1410
    2    76    61    59    73     1     0     0  1215  1410
    2    76    61    59    60     1     0     0  1215  1410
    2    93    62    61     7     0     0     0  1215  1395
    2    76    61    60    23    16     0     0  1215  1410
    2    78    61    59    23     0     0     0  1215  1410
    2    78    61    59    70     1     0     0  1215  1410
    2    78    61    59    78     1     0     0  1215  1410
    2    76    61    59    29     0     0     0  1215  1410
    2    76    61    59    21     0     0     0  1215  1410
    2    76    63    64     9     6     0     0  1215  1365
    2    76    61    60    23    16     0     0  1215  1410
    2    76    61    59     2     0     0     0  1215  1410
    2    76    61    59     1     0     0     0  1215  1410
    2    76    61    59     1     0     0     0  1215  1410
    2    76    61    59     0     0     0     0  1215  1410
    2    76    61    59     1     0     0     0  1215  1410
    2    76    61    59    12     0     0     0  1215  1410
# gpu   pwr gtemp mtemp    sm   mem   enc   dec  mclk  pclk
# Idx     W     C     C     %     %     %     %   MHz   MHz
    2    76    60    59     1     0     0     0  1215  1410
    2    76    60    58     1     0     0     0  1215  1410
    2    76    60    59     1     0     0     0  1215  1410
    2    76    60    59     1     0     0     0  1215  1410
    2    75    60    59     1     0     0     0  1215  1410
    2    75    60    59     5     0     0     0  1215  1410
    2    75    60    59     1     0     0     0  1215  1410
    2    75    60    59     3     0     0     0  1215  1410
    2    78    61    59    80     1     0     0  1215  1410
    2    75    61    59    17     0     0     0  1215  1410
    2   200    63    63    23    16     0     0  1215  1320
    2    76    63    61    20    15     0     0  1215  1410
    2    74    61    60    15    11     0     0  1215  1410
    2    74    61    60    23    16     0     0  1215  1395
    2    76    61    60    23    16     0     0  1215  1410
    2    75    61    60    23    16     0     0  1215  1410
    2    77    61    60     0     0     0     0  1215  1410
    2    78    61    59     5     0     0     0  1215  1410
    2    78    61    59    71     1     0     0  1215  1410
    2    76    61    59    55     1     0     0  1215  1410
    2    76    61    59    10     0     0     0  1215  1410
    2    76    61    59    16     0     0     0  1215  1410
    2    76    61    59     6     0     0     0  1215  1410
    2    76    61    59    65     1     0     0  1215  1410
    2    76    61    59    61     1     0     0  1215  1410
    2    76    61    59    53     1     0     0  1215  1410
    2    77    62    60     0     0     0     0  1215  1410
    2    75    61    60    21    15     0     0  1215  1410
    2    76    61    59     0     0     0     0  1215  1410
    2    78    61    60    25     0     0     0  1215  1410
    2    78    61    59    80     1     0     0  1215  1410
    2    78    61    59    82     1     0     0  1215  1410
    2    76    61    59    30     0     0     0  1215  1410
    2    73    62    61    23    16     0     0  1215  1380
    2    75    62    60    23    16     0     0  1215  1395
    2    76    61    60     0     0     0     0  1215  1410
    2    78    61    60    40     1     0     0  1215  1410
    2    78    61    59    79     1     0     0  1215  1410
    2    76    61    59    41     1     0     0  1215  1410
    2    91    62    60    10     6     0     0  1215  1395
    2    76    63    64    21     0     0     0  1215  1395
    2    80    62    60    23    16     0     0  1215  1410
    2    77    62    60    23    16     0     0  1215  1410
    2    78    61    60     4     2     0     0  1215  1410
