# gpu   pwr gtemp mtemp    sm   mem   enc   dec  mclk  pclk
# Idx     W     C     C     %     %     %     %   MHz   MHz
    2    65    49    47     5     3     0     0  1215  1410
    2    65    49    48    38     1     0     0  1215  1410
    2    67    49    48    16     0     0     0  1215  1410
    2    66    49    47     5     3     0     0  1215  1410
    2    66    49    48    40     1     0     0  1215  1410
    2    66    49    47    39     1     0     0  1215  1410
    2    66    49    47     5     3     0     0  1215  1410
    2    66    49    48    11     0     0     0  1215  1410
    2    67    49    47    38     1     0     0  1215  1410
    2    67    49    48     3     0     0     0  1215  1410
    2    66    49    47     4     3     0     0  1215  1410
    2    66    49    47    30     1     0     0  1215  1410
    2    67    49    47    22     0     0     0  1215  1410
    2    66    49    47     5     3     0     0  1215  1410
    2    67    49    48    19     0     0     0  1215  1410
    2    66    49    47    33     1     0     0  1215  1410
    2    66    49    48     5     3     0     0  1215  1410
    2   101    49    48    29     1     0     0  1215  1410
    2    67    49    47     6     0     0     0  1215  1410
    2    66    49    47     5     3     0     0  1215  1410
    2    66    49    47    41     1     0     0  1215  1410
    2    67    49    48     5     3     0     0  1215  1410
# gpu   pwr gtemp mtemp    sm   mem   enc   dec  mclk  pclk
# Idx     W     C     C     %     %     %     %   MHz   MHz
    2    67    49    47    16     0     0     0  1215  1410
    2    66    49    47     5     3     0     0  1215  1410
    2    66    49    47    31     1     0     0  1215  1410
    2    67    49    48    28     0     0     0  1215  1410
    2    67    49    47     4     0     0     0  1215  1410
    2    66    49    47     5     3     0     0  1215  1410
    2    66    49    48    16     0     0     0  1215  1410
    2    67    49    47    23     0     0     0  1215  1410
    2    66    49    47     5     3     0     0  1215  1410
    2    66    49    48    19     0     0     0  1215  1410
    2    66    49    47    29     1     0     0  1215  1410
    2    66    49    48    21     0     0     0  1215  1410
    2    68    49    47     4     2     0     0  1215  1410
    2    66    49    47     5     2     0     0  1215  1410
    2    67    49    48    33     1     0     0  1215  1410
    2    67    49    47    17     0     0     0  1215  1410
    2    66    49    47     5     3     0     0  1215  1410
    2    67    49    47    19     0     0     0  1215  1410
    2    65    49    48     5     3     0     0  1215  1410
    2    68    49    47    32     1     0     0  1215  1410
    2    67    49    47    21     0     0     0  1215  1410
    2    67    49    47     8     0     0     0  1215  1410
    2    66    49    47     5     3     0     0  1215  1410
    2    69    49    48     8     3     0     0  1215  1410
    2   112    49    48    17     3     0     0  1215  1410
    2    67    49    47    27     0     0     0  1215  1410
    2    66    49    47     7     0     0     0  1215  1410
    2    65    49    47     5     3     0     0  1215  1410
    2    66    49    47    11     3     0     0  1215  1410
    2    66    49    48    15     3     0     0  1215  1410
    2    67    49    48    40     1     0     0  1215  1410
    2    67    49    47    16     0     0     0  1215  1410
    2    66    49    47     5     3     0     0  1215  1410
    2    66    49    48    15     3     0     0  1215  1410
    2    67    49    48    21     0     0     0  1215  1410
    2    67    49    47    22     0     0     0  1215  1410
    2    67    49    48    23     3     0     0  1215  1410
    2    68    49    48     5     3     0     0  1215  1410
    2    66    49    47     5     3     0     0  1215  1410
    2    66    49    48     5     3     0     0  1215  1410
    2    66    49    48     5     3     0     0  1215  1410
    2    67    49    48    15     0     0     0  1215  1410
    2    66    49    48    21     0     0     0  1215  1410
    2    66    49    47    32     1     0     0  1215  1410
# gpu   pwr gtemp mtemp    sm   mem   enc   dec  mclk  pclk
# Idx     W     C     C     %     %     %     %   MHz   MHz
    2    67    49    47    33     1     0     0  1215  1410
    2    67    49    47    26     1     0     0  1215  1410
    2    66    49    48    17     0     0     0  1215  1410
    2    67    49    48     8     0     0     0  1215  1410
    2    67    49    47     7     3     0     0  1215  1410
    2    67    49    47     5     3     0     0  1215  1410
    2    66    49    48     5     3     0     0  1215  1410
    2    74    49    48    28     1     0     0  1215  1410
    2    66    49    48    37     1     0     0  1215  1410
    2    67    49    47     5     0     0     0  1215  1410
    2    65    49    47     5     3     0     0  1215  1410
    2    66    49    48     5     0     0     0  1215  1410
    2    66    49    47     4     3     0     0  1215  1410
    2    75    49    48    13     3     0     0  1215  1410
    2    66    49    47    20     0     0     0  1215  1410
    2    66    49    47    32     1     0     0  1215  1410
    2    68    49    48    36     1     0     0  1215  1410
    2    67    49    48    26     1     0     0  1215  1410
    2    67    49    48     9     0     0     0  1215  1410
    2    67    49    47     5     0     0     0  1215  1410
    2    66    49    48     5     3     0     0  1215  1410
    2    66    49    48     6     3     0     0  1215  1410
    2    66    49    48    16     0     0     0  1215  1410
    2   145    49    48    38     1     0     0  1215  1410
    2    66    49    50    42     1     0     0  1215  1410
    2    66    49    48    32     1     0     0  1215  1410
    2    66    49    48    28     1     0     0  1215  1410
    2    68    49    48    15     0     0     0  1215  1410
    2    67    49    48    40     1     0     0  1215  1410
    2    67    49    47    28     1     0     0  1215  1410
    2    68    49    48    15     0     0     0  1215  1410
    2    67    49    47     6     3     0     0  1215  1410
    2    68    49    48    11     3     0     0  1215  1410
    2    66    49    48     5     3     0     0  1215  1410
    2    66    49    48     5     3     0     0  1215  1410
    2    67    49    48     4     3     0     0  1215  1410
    2    66    49    48    17     0     0     0  1215  1410
    2    66    49    48    35     1     0     0  1215  1410
    2    66    49    48    41     1     0     0  1215  1410
    2    66    49    48    31     1     0     0  1215  1410
    2    67    49    47    13     0     0     0  1215  1410
    2    67    49    48     5     3     0     0  1215  1410
    2    67    49    48     5     3     0     0  1215  1410
    2    66    49    47     5     3     0     0  1215  1410
# gpu   pwr gtemp mtemp    sm   mem   enc   dec  mclk  pclk
# Idx     W     C     C     %     %     %     %   MHz   MHz
    2    66    49    48    14     3     0     0  1215  1410
    2   110    49    48    35     1     0     0  1215  1410
    2    66    49    48    42     1     0     0  1215  1410
    2    66    49    48    10     0     0     0  1215  1410
    2    67    49    47    20     0     0     0  1215  1410
    2    65    49    47    35     1     0     0  1215  1410
    2    67    49    48    27     1     0     0  1215  1410
    2    67    49    48     9     0     0     0  1215  1410
    2    67    49    48     6     3     0     0  1215  1410
    2    66    49    48     5     3     0     0  1215  1410
    2   116    49    48    12     0     0     0  1215  1410
    2    67    49    48    27     1     0     0  1215  1410
    2    67    49    47     3     0     0     0  1215  1410
    2    66    49    47     5     3     0     0  1215  1410
    2    66    49    48     5     3     0     0  1215  1410
    2    66    49    48    16     0     0     0  1215  1410
    2    66    49    47    30     0     0     0  1215  1410
    2    67    49    48     2     0     0     0  1215  1410
    2    66    49    48     6     3     0     0  1215  1410
    2    70    49    48    21     0     0     0  1215  1410
    2    66    49    48    33     1     0     0  1215  1410
    2    66    49    48    12     0     0     0  1215  1410
    2    66    49    48    15     0     0     0  1215  1410
    2    66    49    48    19     0     0     0  1215  1410
    2    66    49    48    32     1     0     0  1215  1410
    2    68    49    48    32     1     0     0  1215  1410
    2    67    49    48    20     0     0     0  1215  1410
    2    67    49    48     3     0     0     0  1215  1410
    2    66    49    48     5     3     0     0  1215  1410
    2    66    49    48     5     3     0     0  1215  1410
    2   103    49    48     8     0     0     0  1215  1410
    2    66    49    49    19     0     0     0  1215  1410
    2    66    49    48    17     0     0     0  1215  1410
    2    66    49    47     0     0     0     0  1215  1410
    2    66    49    48     0     0     0     0  1215  1410
    2    66    49    48     0     0     0     0  1215  1410
    2    66    49    48     0     0     0     0  1215  1410
    2    66    49    48     0     0     0     0  1215  1410
    2    66    49    48     0     0     0     0  1215  1410
    2    66    49    47     0     0     0     0  1215  1410
    2    66    49    47     0     0     0     0  1215  1410
    2    66    49    48     0     0     0     0  1215  1410
    2    66    49    48     0     0     0     0  1215  1410
    2    66    49    47     0     0     0     0  1215  1410
# gpu   pwr gtemp mtemp    sm   mem   enc   dec  mclk  pclk
# Idx     W     C     C     %     %     %     %   MHz   MHz
    2    66    49    47     0     0     0     0  1215  1410
    2    66    49    47     0     0     0     0  1215  1410
    2    66    49    47     0     0     0     0  1215  1410
    2    66    49    47     0     0     0     0  1215  1410
    2    66    49    48     0     0     0     0  1215  1410
    2    66    49    48     0     0     0     0  1215  1410
    2    66    49    48     0     0     0     0  1215  1410
    2    66    49    47     0     0     0     0  1215  1410
    2    66    49    48     0     0     0     0  1215  1410
    2    66    49    47     0     0     0     0  1215  1410
    2    66    49    47     0     0     0     0  1215  1410
    2    66    49    47     0     0     0     0  1215  1410
    2    66    49    47     0     0     0     0  1215  1410
    2    66    49    47     0     0     0     0  1215  1410
    2    66    49    47     0     0     0     0  1215  1410
    2    66    49    47     0     0     0     0  1215  1410
    2    66    49    47     0     0     0     0  1215  1410
    2    66    49    47     0     0     0     0  1215  1410
    2    65    49    47     0     0     0     0  1215  1410
    2    65    49    47     0     0     0     0  1215  1410
    2    65    49    47     0     0     0     0  1215  1410
    2    65    49    47     0     0     0     0  1215  1410
    2    65    49    47     0     0     0     0  1215  1410
    2    65    49    47     0     0     0     0  1215  1410
    2    65    49    47     0     0     0     0  1215  1410
    2    65    49    47     0     0     0     0  1215  1410
    2    65    49    47    11     1     0     0  1215  1410
    2    65    49    47     0     0     0     0  1215  1410
    2    66    49    47    12     2     0     0  1215  1410
    2    65    49    47     0     0     0     0  1215  1410
    2    66    49    47    10     0     0     0  1215  1410
    2    65    49    47     9     0     0     0  1215  1410
    2    65    49    47     0     0     0     0  1215  1410
    2    83    49    48    10     0     0     0  1215  1410
    2    65    49    47     7     0     0     0  1215  1410
    2    65    49    47     0     0     0     0  1215  1410
    2    66    49    47     9     2     0     0  1215  1410
    2    65    49    47     0     0     0     0  1215  1410
    2    65    49    47    10     0     0     0  1215  1410
    2    65    49    47    16     0     0     0  1215  1410
    2    65    48    47     0     0     0     0  1215  1410
    2    66    49    47    16     2     0     0  1215  1410
    2    65    49    47     2     0     0     0  1215  1410
    2   114    49    47     0     0     0     0  1215  1410
# gpu   pwr gtemp mtemp    sm   mem   enc   dec  mclk  pclk
# Idx     W     C     C     %     %     %     %   MHz   MHz
    2    65    48    47    10     2     0     0  1215  1410
    2    66    48    47     0     0     0     0  1215  1410
    2    66    48    48    15     2     0     0  1215  1410
    2    65    48    47     0     0     0     0  1215  1410
    2    79    49    47    15     2     0     0  1215  1410
    2    65    48    47     7     0     0     0  1215  1410
    2    66    48    47    10     0     0     0  1215  1410
    2    65    48    47     8     0     0     0  1215  1410
    2    65    48    47     0     0     0     0  1215  1410
    2    66    48    47     9     2     0     0  1215  1410
    2    65    48    47     0     0     0     0  1215  1410
    2    66    49    48    10     0     0     0  1215  1410
    2    65    48    47    19     0     0     0  1215  1410
    2    66    48    47     0     0     0     0  1215  1410
    2    66    48    47    15     2     0     0  1215  1410
    2    65    48    47     0     0     0     0  1215  1410
    2    66    49    48     8     0     0     0  1215  1410
    2    65    48    47     9     0     0     0  1215  1410
    2    66    48    47     0     0     0     0  1215  1410
    2    66    48    47    18     2     0     0  1215  1410
    2    67    48    47     0     0     0     0  1215  1410
    2    66    48    47    19     2     0     0  1215  1410
    2    66    48    47     1     0     0     0  1215  1410
    2    66    48    47    18     2     0     0  1215  1410
    2    66    48    47     0     0     0     0  1215  1410
    2    79    48    47    19     2     0     0  1215  1410
    2    65    48    47     3     0     0     0  1215  1410
    2    67    48    48    11     0     0     0  1215  1410
    2    66    48    47     3     0     0     0  1215  1410
    2    70    48    47    12     1     0     0  1215  1410
    2    66    48    47     8     0     0     0  1215  1410
    2    66    49    47    11     0     0     0  1215  1410
    2    66    48    47    13     0     0     0  1215  1410
    2    67    48    47     0     0     0     0  1215  1410
    2    66    48    47    20     2     0     0  1215  1410
    2    67    48    47     0     0     0     0  1215  1410
    2    66    48    47    14     2     0     0  1215  1410
    2    66    48    47     0     0     0     0  1215  1410
    2    66    48    47    15     2     0     0  1215  1410
    2    66    48    47     3     0     0     0  1215  1410
    2    66    48    47    14     2     0     0  1215  1410
    2    65    48    47     2     0     0     0  1215  1410
    2    66    48    47    15     0     0     0  1215  1410
    2    65    48    47     0     0     0     0  1215  1410
