# gpu   pwr gtemp mtemp    sm   mem   enc   dec  mclk  pclk
# Idx     W     C     C     %     %     %     %   MHz   MHz
    1    74    47    46    37     1     0     0  1215  1410
    1    72    47    46     4     2     0     0  1215  1410
    1    74    47    46    37     1     0     0  1215  1410
    1    72    47    46     4     2     0     0  1215  1410
    1    73    47    46     0     0     0     0  1215  1410
    1    74    47    46    36     1     0     0  1215  1410
    1    73    47    46     3     2     0     0  1215  1410
    1    73    47    46    18     0     0     0  1215  1410
    1    72    47    46     3     2     0     0  1215  1410
    1    74    47    46    14     0     0     0  1215  1410
    1    72    47    46     0     0     0     0  1215  1410
    1    72    47    46     0     0     0     0  1215  1410
    1    70    47    46     3     0     0     0  1215  1410
    1    72    47    46     0     0     0     0  1215  1410
    1    72    47    46     0     0     0     0  1215  1410
# gpu   pwr gtemp mtemp    sm   mem   enc   dec  mclk  pclk
# Idx     W     C     C     %     %     %     %   MHz   MHz
    1    75    47    46   100     3     0     0  1215  1410
    1    72    47    46     0     0     0     0  1215  1410
    1    47    46    46     0     0     0     0  1215   360
    1    43    45    45     0     0     0     0  1215   225
    1    43    45    45     0     0     0     0  1215   210
    1    43    45    45     0     0     0     0  1215   210
    1    43    45    45     0     0     0     0  1215   210
    1    43    45    45     0     0     0     0  1215   210
    1    43    45    45     0     0     0     0  1215   210
    1    43    45    45     0     0     0     0  1215   210
    1    43    45    45     0     0     0     0  1215   210
    1    43    45    45     0     0     0     0  1215   210
    1    43    44    44     0     0     0     0  1215   210
    1    43    44    45     0     0     0     0  1215   210
    1    43    44    44     0     0     0     0  1215   210
    1    43    44    44     0     0     0     0  1215   210
    1    42    44    44     0     0     0     0  1215   210
    1    43    44    44     0     0     0     0  1215   210
    1    43    44    44     0     0     0     0  1215   210
    1    42    44    44     0     0     0     0  1215   210
    1    42    44    44     0     0     0     0  1215   210
    1    42    44    44     0     0     0     0  1215   210
    1    42    44    44     0     0     0     0  1215   210
    1    42    44    44     0     0     0     0  1215   210
    1    42    44    44     0     0     0     0  1215   210
    1    42    43    44     0     0     0     0  1215   210
    1    42    43    44     0     0     0     0  1215   210
    1    42    43    44     0     0     0     0  1215   210
    1    42    43    43     0     0     0     0  1215   210
    1    42    43    43     0     0     0     0  1215   210
    1    42    43    43     0     0     0     0  1215   210
    1    42    43    43     0     0     0     0  1215   210
    1    42    43    43     0     0     0     0  1215   210
    1    42    43    43     0     0     0     0  1215   210
    1    42    43    43     0     0     0     0  1215   210
    1    42    43    43     0     0     0     0  1215   210
    1    42    43    43     0     0     0     0  1215   210
    1    42    43    43     0     0     0     0  1215   210
    1    42    43    43     0     0     0     0  1215   210
    1    42    42    43     0     0     0     0  1215   210
    1    42    42    43     0     0     0     0  1215   210
    1    42    42    43     0     0     0     0  1215   210
    1    42    42    43     0     0     0     0  1215   210
    1    42    42    43     0     0     0     0  1215   210
# gpu   pwr gtemp mtemp    sm   mem   enc   dec  mclk  pclk
# Idx     W     C     C     %     %     %     %   MHz   MHz
    1    42    42    43     0     0     0     0  1215   210
    1    42    42    42     0     0     0     0  1215   210
    1    42    42    42     0     0     0     0  1215   210
    1    41    42    42     0     0     0     0  1215   210
    1    42    42    42     0     0     0     0  1215   210
    1    42    42    42     0     0     0     0  1215   210
    1    41    42    42     0     0     0     0  1215   210
    1    41    42    42     0     0     0     0  1215   210
    1    41    42    42     0     0     0     0  1215   210
    1    41    42    42     0     0     0     0  1215   210
    1    41    42    42     0     0     0     0  1215   210
    1    41    42    42     0     0     0     0  1215   210
    1    41    41    42     0     0     0     0  1215   210
    1    41    41    42     0     0     0     0  1215   210
    1    41    41    42     0     0     0     0  1215   210
    1    41    41    42     0     0     0     0  1215   210
    1    41    41    41     0     0     0     0  1215   210
    1    41    41    41     0     0     0     0  1215   210
    1    41    41    41     0     0     0     0  1215   210
    1    41    41    41     0     0     0     0  1215   210
    1    41    41    41     0     0     0     0  1215   210
    1    41    41    41     0     0     0     0  1215   210
    1    41    41    41     0     0     0     0  1215   210
    1    41    41    41     0     0     0     0  1215   210
    1    41    41    41     0     0     0     0  1215   210
    1    41    41    41     0     0     0     0  1215   210
    1    41    41    41     0     0     0     0  1215   210
    1    41    41    41     0     0     0     0  1215   210
    1    41    41    41     0     0     0     0  1215   210
    1    41    41    41     0     0     0     0  1215   210
    1    41    41    41     0     0     0     0  1215   210
    1    41    41    41     0     0     0     0  1215   210
    1    41    40    41     0     0     0     0  1215   210
    1    41    40    41     0     0     0     0  1215   210
    1    41    40    41     0     0     0     0  1215   210
    1    41    40    41     0     0     0     0  1215   210
    1    41    40    41     0     0     0     0  1215   210
    1    41    40    41     0     0     0     0  1215   210
    1    41    40    41     0     0     0     0  1215   210
    1    41    40    40     0     0     0     0  1215   210
    1    41    40    40     0     0     0     0  1215   210
